,A1E959,O00626,O14793,O43895,O60635,O95750,O95994,P01579,P01591,P03950,P05783,P07711,P10721,P14136,P14210,P15090,P15336,P17516,P18627,P19801,P21246,P24387,P28827,P30838,P31994,P35225,P35475,P42785,P43629,P51531,P52823,P55259,P58499,P60484,P78423,Q0Z7S8,Q13459,Q29980_Q29983,Q3KPI0,Q4LE39,Q6ISS4,Q7L8A9,Q7Z6M3,Q7Z7D3,Q8IU54,Q8TD06,Q8TD46,Q8WTT0,Q92820,Q92854,Q969V3,Q96DU3,Q96JP9,Q96NZ8,Q99748,Q9BXJ7,Q9NRA1,Q9NX58,Q9P0M4,Q9P232,Q9UGM5,Q9UHF4,Q9UK85,Q9Y286,Q9Y5W5,Q9Y639,Q9Y653
240,-0.7643,-1.2333,1.5011,-2.8891,-0.1342,-2.1799,-2.5361,-0.3878,-1.1363,-2.252,-1.5624,-1.487,-1.9457,-1.6885,-2.0966,-2.6867,-0.7223,0.3047,-0.0821,-1.4772,-0.1002,-3.401,-2.3458,-0.3816,-2.9074,0.3379,-2.8973,-3.5016,-1.4045,0.1086,-0.6939,-0.9905,-3.1373,-0.1498,0.0307,-1.0217,-0.1881,-1.7001,-3.0464,0.1835,-2.7406,0.5511,-0.6135,-0.216,1.8009,-1.3351,-1.8602,-1.1827,-1.702,-1.3239,-0.1169,-0.3041,-1.6799,-2.2991,-0.1687,-1.4328,-1.4476,0.2776,-0.6727,-2.9078,-1.8369,-0.4672,-2.6126,-2.0097,-1.0867,-2.0656,-2.4452
241,-0.7661,-0.5231,-4.2159,-3.6143,-0.7449,-3.6226,-1.4912,-0.2381,-1.0668,-0.6712,-1.3418,-0.7778,-1.6004,-0.4354,-1.2095,-1.5075,-0.5337,0.2527,0.7393,-0.2464,-0.6093,-2.596,-2.1022,-1.1236,-3.6913,-0.626,-2.016,-1.3556,-2.9338,0.254,-0.3747,-1.2203,-1.8388,0.0324,-0.8204,-0.7288,-0.6653,-3.8845,-2.7389,-0.2249,-2.8005,-0.0288,-1.1867,-0.0826,2.9069,-1.0774,-1.388,-0.4428,-0.9839,-1.0873,-0.6836,-1.4015,-1.8927,-2.6083,-0.1771,-0.5243,-0.9972,0.3799,0.1474,-2.2398,-1.7307,-1.1298,-1.4284,-1.6251,-1.3734,0.0854,-2.4727
242,-0.6538,-0.9266,-3.0999,-2.3397,-0.6592,-2.5488,2.8759,0.0331,0.5096,-1.2586,0.8912,-0.2454,-1.8948,0.0086,0.4926,-0.9215,-0.1315,1.5923,1.9002,-1.2027,-0.557,-1.5561,-1.3809,-0.0319,-0.6311,-1.1758,-1.4928,-1.6698,-1.5707,0.3257,1.1762,-0.0762,-2.1037,0.1609,-1.0579,-0.7391,-0.3784,-0.2479,-2.1433,0.4651,-0.7164,0.0489,-0.5327,0.1481,1.3727,-1.613,-1.7737,-2.164,-1.1371,-1.5427,0.6276,-0.1033,-1.5636,-1.3493,-0.3165,-0.2452,-1.3518,0.458,-0.8709,-1.675,-2.4815,-0.5076,-0.9604,-1.0978,-0.6307,-0.6318,1.5284
243,-1.21,-1.6032,-2.8802,-6.1146,1.3307,-2.9645,3.2539,0.7903,-2.0431,-1.8082,0.0105,-0.3358,-3.0528,-0.2354,0.3245,-1.3176,-0.5645,-0.0798,-0.7789,-2.0447,-0.6041,-1.9709,-2.6681,-0.8457,-1.1582,-0.6378,-2.5184,-2.7628,-2.0713,-0.2159,-0.5926,2.7181,-2.4011,0.0146,-1.9274,-1.6883,-0.9507,-4.1917,-2.165,0.6889,-2.2561,-0.0828,-1.0243,0.1363,1.1551,-1.2853,-2.101,-2.7758,-1.7738,-2.0435,-0.4419,0.2604,-1.8714,-2.4811,-0.3819,-0.5127,-0.9645,0.917,-2.0206,-2.6118,-3.099,-0.331,-0.723,-2.2717,-1.9839,-1.3473,-1.28
244,-0.831,0.2919,-3.0072,-4.1662,-0.4372,-2.4685,3.208,0.1279,-0.8012,-1.7316,0.4592,-0.3671,-2.5623,-0.4347,0.3954,-0.4051,-0.0261,0.3479,-0.2636,-2.0776,-0.7385,-2.3765,-2.2056,-0.7464,-1.0144,-0.176,-2.9262,-1.9591,-1.9187,-0.0533,1.1418,-0.1737,-2.3295,0.4412,-1.6677,-1.6993,-0.1678,-1.3297,0.4403,0.4976,-2.3984,0.2583,-0.5993,-0.0067,-0.3174,-1.0292,-1.9068,-2.9103,-0.8411,-1.5362,-0.2764,0.2454,-1.5299,-1.6126,0.4967,-0.9813,-0.515,0.6175,-1.6124,-2.2704,-3.0397,-0.8995,-2.9556,-2.1417,-2.0401,-2.1378,-1.2362
245,-0.7635,-2.2806,-2.0778,-2.7606,-0.5534,-3.0424,-1.0739,2.243,-1.2473,-1.976,-0.8538,-0.6151,-2.2208,-0.8332,0.9808,-1.4509,-0.5289,-0.0419,-0.7485,-1.813,-0.7427,-1.9959,-1.9013,0.0591,-0.8867,-0.7432,-2.6458,-2.1132,-1.8188,0.2992,-0.3912,-0.6017,-0.9795,0.1227,-1.3601,-2.1669,-0.4357,-1.6017,-1.763,-0.115,-2.3464,0.0466,-0.559,-0.3287,3.5619,-0.6642,-1.9759,-1.963,-0.6972,-1.7459,-0.4351,-0.4631,-1.2157,-2.8726,-0.0609,-0.8753,-0.8447,0.5282,-0.4176,-1.7044,-1.2742,-0.3752,-0.6905,-1.5279,-2.347,-1.043,-1.3727
246,-0.5552,-0.7908,-3.3832,-2.1087,-0.7799,-3.2217,0.3268,0.5713,-0.8157,-1.1629,-0.0423,-0.7013,-2.8498,0.9013,-0.2808,0.9647,-0.787,-0.2203,-0.1645,-2.1843,-0.5533,-1.7556,-2.0749,-1.0579,-0.7468,-0.3927,-2.1291,-2.046,-2.2879,0.1547,0.2014,-0.3556,-2.6057,0.0457,-0.9432,-1.701,-0.5908,-0.8677,-2.6443,0.2338,-0.9066,0.3416,-0.7638,-0.1736,2.1647,-1.8486,-1.9132,-2.7745,-0.9123,-1.6601,0.0719,-0.9126,-1.7909,-2.5659,0.0863,-0.8689,-1.0907,0.064,0.9284,-2.1149,-2.1163,-0.6321,-1.5365,-1.6162,-1.4997,-2.2364,-1.4503
247,-1.1886,-1.4229,-2.6131,-5.4832,-0.165,-1.3683,1.175,2.6947,-1.5284,-2.1481,-1.4882,-0.8655,-2.6671,-0.4319,-1.5179,-2.2292,2.3264,0.0002,-0.4968,-2.4362,-1.3918,-2.2713,-2.7775,-0.5501,-3.2944,-0.8377,-2.2841,-1.9907,-2.2983,0.105,-0.8741,-0.2372,-2.3796,0.6273,-1.5771,-2.2864,-0.7543,-1.0847,-2.534,0.6592,-2.0407,0.0085,-1.3887,-0.0303,1.5431,-1.5521,-2.5683,-2.1931,-1.6358,-1.6625,-0.3547,0.3301,-1.3332,-2.4853,-0.0885,-0.8617,-1.3709,0.0609,-0.0481,-2.794,-3.1223,-0.9303,-1.248,-2.1067,-2.5084,-1.1129,-1.4376
248,-1.3705,0.4178,-2.7603,-4.643,-0.5012,-3.8367,-2.5217,-0.2793,-0.7698,-2.8826,-2.1291,-0.4123,-2.6454,-0.6106,0.0692,-0.6328,0.0644,-0.4202,-1.5193,-2.3114,-1.6883,-1.8996,-2.2034,-0.6799,-0.8241,-0.0326,-1.4578,-1.3417,-1.8758,-0.0863,-0.322,-1.7346,-1.2004,0.1212,-2.1917,-1.495,0.0732,-0.4199,-0.2933,-0.303,-2.8323,0.3789,-1.2833,0.2674,-1.8496,0.1488,-2.8331,-1.3875,-1.3868,-2.2932,-0.1438,-0.6778,-1.8293,-2.8825,0.3975,-1.2073,-0.8911,0.4776,-0.7045,-2.6615,-3.1597,-0.7426,-1.4727,-1.5988,-1.356,0.7455,-0.9607
249,-0.5596,-0.7712,-1.652,-2.4,-0.1674,-3.5799,3.8941,-0.1386,-0.7623,-0.9365,1.4428,0.9115,-1.4489,-1.9582,0.0126,-0.152,-0.0913,-0.1146,0.4157,-1.1427,-0.7682,-1.7402,-1.8467,-0.1943,-0.7574,-0.7065,-1.4388,-1.1875,-2.4747,0.5252,3.0223,1.8237,-2.6431,0.426,0.6844,-1.1987,0.2495,-0.633,-0.9383,0.5065,-2.7669,0.1678,-0.7252,0.4714,3.5385,2.4959,-0.9433,-1.6863,-0.2183,-1.6445,-0.2232,0.186,-2.5614,-1.9756,-0.0353,-1.3979,0.4624,0.1452,-0.4167,-2.1152,-1.8436,-0.4908,0.0098,-1.2411,-1.8966,-0.6787,0.7917
250,-0.6442,-1.172,-2.9891,-3.8657,-0.843,-2.0386,0.9331,1.7742,-1.2426,-1.4708,-1.1827,-2.0288,-2.3452,-1.5802,-1.7856,-1.4528,-0.5283,-0.2032,0.03,-1.867,-0.8327,-2.4034,-2.4433,-0.6749,-0.8057,-0.6585,-1.4148,-1.7774,-2.1829,-0.2592,-1.595,-0.9601,-3.4392,0.3067,-1.8994,-1.1475,-0.2648,-2.3571,-2.4623,-0.1549,-1.4804,0.1505,-1.182,-0.6513,2.3826,-0.3601,-2.4511,-1.109,-0.7428,-1.1501,-0.0211,-0.5995,-1.5742,-2.2768,-0.3679,-0.9903,-1.3234,-0.1851,0.2613,-2.3975,-1.1929,-1.5134,-2.4668,-1.4804,-1.9225,-0.9596,-2.683
251,-0.9944,-1.1335,-2.1029,-1.5811,0.329,-1.56,-2.261,-1.2077,-1.8265,-2.0713,-2.5173,-1.4148,-2.6119,-0.622,-1.523,0.1829,-0.1074,-0.5447,-1.9511,-1.5157,-0.9609,-2.3471,-2.7688,1.0466,-3.2635,-0.5944,-2.1159,-2.133,-2.0101,0.262,-1.3351,-0.0516,-1.5157,-0.1401,-2.2377,-1.6088,-0.4927,-2.5409,-3.1237,0.3052,-2.098,-0.131,-1.8368,-0.0135,-0.7229,-0.8616,-2.6014,-1.7679,-2.1233,-2.6033,-0.3117,-0.3337,-1.2689,-2.3701,0.0459,-0.5321,-2.0162,0.2393,-1.8177,-2.515,-3.2184,-0.1282,-2.3258,-2.5032,-2.3549,0.0005,-0.9196
252,-0.2041,-0.7247,-2.4573,-3.4064,-0.5403,-2.2364,-0.5707,0.4137,-1.9905,-2.0392,-2.5505,-1.1145,-2.6883,-0.6082,-1.3471,-0.6954,-0.4056,0.2206,-0.479,-1.2358,-0.2409,-2.9984,-2.027,-1.0467,-1.3995,-0.2285,-1.5531,-2.0852,-2.0013,0.9739,-1.146,-1.9024,-2.7414,0.3298,-1.9396,-1.493,-0.4076,-1.7595,0.4469,-0.1114,-1.5412,0.075,-1.5598,0.0364,-0.0977,-0.8109,-1.4142,-1.2815,-1.2758,-1.4215,-0.25,0.1852,-1.5508,-1.7387,0.5144,-0.6648,-1.3307,0.5608,-0.7994,-2.5168,-1.6698,-0.4232,-1.9878,-2.008,-1.8983,-0.3514,-0.8382
253,-0.5224,-2.2817,-2.7986,-1.9884,-0.3982,-2.484,4.6355,2.2095,-0.496,-2.2158,2.163,0.7477,-2.9739,-0.4913,-0.3811,-0.6313,0.315,-0.2759,0.4336,-1.9722,-0.5507,-1.7171,-2.214,0.0562,-1.0152,-0.2214,-1.785,-1.4108,-2.1642,0.7299,0.7578,-1.5352,-1.9276,0.1286,-0.96,-1.122,-0.2336,-0.9887,-0.6721,1.1194,0.1505,0.1696,-0.1264,0.6678,2.5581,-0.941,-1.1115,-1.5777,-0.9909,-0.886,-0.6079,0.0189,1.3422,-1.7704,0.3035,0.1216,-1.2108,0.6717,-0.1961,-3.0109,-2.1951,-0.4971,-1.4074,-1.1184,-1.5837,3.9201,-1.3867
254,-0.861,-1.166,-2.1664,-4.1643,0.1711,-3.0959,3.6829,1.4401,-0.4849,-1.6623,0.8366,0.3478,-2.7244,-1.5474,-0.3692,-1.8034,-0.5667,-0.4439,-0.1051,-2.8604,-0.6321,-1.8495,-2.2704,-0.4986,-1.1684,-0.4428,-1.7457,-2.3746,-2.1952,-0.6577,-0.4037,-0.5491,-2.7269,0.2359,-0.5224,-1.4995,0.1116,-4.546,-0.8841,0.5432,-2.4552,-0.0487,-1.6831,0.1558,1.7707,-1.9158,-2.2283,-2.3244,-1.1595,-1.9493,-0.074,-0.625,-1.6107,-1.649,0.3798,-1.307,-1.4133,0.2853,-1.8355,-2.3965,-3.1318,0.1551,-0.6825,-1.6828,-1.7814,2.6178,-0.3358
255,-0.143,-1.1948,-2.5948,-2.4516,-0.4079,-1.7509,-0.2053,-1.4465,-0.7101,-1.5048,-0.9885,-0.193,-2.5511,0.0641,0.4775,1.6035,-0.2734,-0.3664,-0.1334,-1.7357,-0.2971,-2.0325,-1.453,0.0371,-0.7118,-0.4277,-1.7532,-2.0974,-1.5462,-0.2346,-0.292,0.782,-1.6901,0.3314,-0.8968,-2.0431,-0.3756,-0.2721,-1.6256,0.5409,-0.3501,0.2319,0.0931,0.3009,-0.2147,-0.7687,-1.9938,-0.5927,-1.9173,-1.5206,1.0009,-0.2088,-1.7809,-2.6859,-0.3031,-1.2215,-0.8302,0.239,-0.522,-3.3809,-2.2702,-0.4227,-1.1367,-0.9407,-0.5938,-1.0111,-0.8892
256,-0.6469,-2.0765,-2.9318,-4.7307,-0.4426,-1.9067,-0.1439,1.4659,1.6996,-1.8455,-1.6211,-1.2889,-2.8288,1.1843,-1.0281,-2.3662,-0.4824,0.0999,-1.449,-1.9918,-0.5286,-2.7104,-2.7282,0.1435,-0.5533,-0.376,-3.084,-3.1237,-1.4626,-0.5547,0.9662,1.5133,-1.3642,0.3863,-1.8559,-2.5189,-0.5556,-2.0772,-2.8594,0.244,-2.9656,0.1268,-1.4893,-0.3844,1.4482,0.542,-3.2205,-1.1727,-2.906,-1.4738,-0.0674,-0.8801,-1.8934,-3.2189,-0.2105,-0.327,-1.3585,0.4388,0.6449,-2.4307,-3.1559,-0.7307,-1.0235,-2.0854,-2.0714,-0.0525,-1.4814
257,-0.4243,-1.0251,-3.6529,-2.8955,-0.2002,-0.6663,1.9162,3.2907,-0.1266,-0.4867,0.7937,-0.0816,-3.2527,3.2035,0.5796,3.7409,-0.0945,0.2802,0.6889,-2.2804,1.4769,-2.0945,-1.5155,0.3818,-0.6315,-0.7215,-3.0047,-2.1784,-0.8138,-0.0047,2.6497,2.1509,0.7339,-0.1717,-0.7255,-0.8587,-0.3984,-4.297,-0.6453,0.2818,1.1197,0.0346,-0.2882,2.9143,0.7849,-0.8759,-2.1959,-2.5582,-2.0863,-1.9996,0.4958,0.2606,-1.9301,-2.5819,-0.0202,0.413,-1.0667,2.6796,0.9179,-2.8213,-3.7555,-0.4612,-0.6152,-2.4735,-2.0728,-1.3225,0.3014
258,-0.6683,-1.1471,-1.5295,-2.0625,-0.639,-2.2683,2.107,2.4547,-1.1127,-1.3098,-0.6286,-0.8222,-2.2022,-0.5045,-1.2943,-1.7716,-0.1792,-0.5551,-0.1105,-1.1903,-0.6821,-2.007,-2.1003,-0.719,-2.7245,-0.1821,-1.6449,-1.7344,-1.4784,0.387,-0.2982,-1.1021,-2.4711,0.412,-0.844,-1.4558,0.229,-5.163,-0.6779,0.1177,-1.6746,0.1589,-1.7015,0.1256,2.357,-0.2399,-1.7459,-1.9475,-0.3242,-1.5829,-0.6113,-0.2253,-1.5134,-2.3673,0.5322,-0.193,-1.114,0.7252,-1.1212,-2.0535,-1.2501,-0.7174,-2.7699,-1.5468,-1.9186,-0.3632,-1.6773
259,-0.8338,-0.72,-2.2776,-2.6371,6.8982,-1.7404,0.5358,3.0739,-2.6697,-1.7808,-0.5468,-0.3633,-2.6377,-0.3588,-0.5282,0.0141,-0.7136,-0.502,0.0154,-1.9933,-0.7102,-2.261,-1.7062,1.7162,-1.4928,-0.3764,-1.3107,-2.0018,-1.1476,0.0616,0.5266,1.2085,-1.4058,0.019,-0.7487,-1.0741,0.6771,-1.4861,-1.0455,0.4588,-0.4672,0.4554,-1.2641,-0.1209,2.5476,1.8339,-2.0507,-1.9206,-0.1853,-1.6822,-0.4125,-0.8318,-2.2248,-2.4742,-0.3331,-0.7389,-0.8378,0.4927,-0.3957,-2.1114,-2.8872,-1.0666,-0.2325,-0.9521,-1.8577,-1.14,-0.0211
260,-0.5528,-0.7036,-3.4236,-3.5955,-0.4767,-3.177,0.5945,3.3072,-1.9772,-1.7695,0.47,-0.787,-3.2201,-0.3863,-1.5358,-0.4359,-0.6708,0.3366,-0.2822,-1.7148,-0.1813,-2.2908,-2.3232,-0.4827,-2.6706,-0.746,-2.4046,-2.3461,-1.7354,-0.5943,-0.2943,-0.939,-3.7235,0.1238,-0.6946,-1.7625,0.0839,-0.5989,-0.8975,0.2414,-1.4783,0.344,-1.429,0.0073,1.1111,0.0844,-2.3849,-1.6601,-1.2967,-1.8671,-0.5522,-0.4996,-1.1679,-2.0817,-0.751,-0.7987,-1.0812,0.5795,-1.6236,-1.8085,-2.6147,-1.3466,-1.8067,-1.3722,-2.0155,-0.2519,-1.6413
261,-0.5847,0.0189,-2.0477,-3.452,-0.6979,-2.9954,-2.3515,3.2514,-2.5055,-1.9236,-1.7934,-1.6595,-2.8242,-0.9641,-1.3132,-2.0533,-0.4982,-0.3569,-0.3817,-2.0539,-0.4431,-1.9589,-2.3877,-0.8944,-1.7316,-0.8624,-1.4407,-1.9853,-0.7071,-0.1089,-1.1821,-0.8217,-2.5638,-0.2606,-1.2149,-0.9256,-0.8741,-1.6915,-1.7643,-0.1868,-1.715,0.3082,-1.5519,0.029,2.3958,0.0952,-1.6001,-0.1903,-1.3495,-1.6817,-0.3104,-0.8545,-2.1044,-2.4436,-0.5253,-1.4345,-1.1304,0.1865,-1.3773,-2.1679,-1.3006,-0.8737,-3.7058,-1.2611,-1.9386,-1.1543,-2.59
262,-0.5916,-0.8251,-1.4505,-1.676,-0.5469,-1.5669,-2.3363,-2.9809,-1.4282,-1.999,-4.4334,-2.1605,-1.4656,-1.3532,-1.891,-1.604,-0.238,-0.0796,-2.0829,-1.9323,-1.2435,-2.428,-1.9191,-0.3063,-1.7187,-0.5903,-2.1551,-2.3563,-2.2037,-0.0021,-2.4139,-2.3699,-1.7535,0.5019,-2.4829,-1.6204,-0.0649,-1.4594,-3.4569,-0.1925,-2.4227,0.1335,-1.7002,0.1148,-0.9047,-0.9335,-1.7612,-1.2384,-2.4159,-1.7541,-0.7277,-0.0233,-1.7316,-2.4238,0.1231,-1.4483,-1.4136,0.5008,-0.7971,-2.7567,-0.3269,-0.6827,-1.9785,-2.2896,-1.9173,-0.8171,-2.5395
263,-0.991,-1.1294,-3.5982,-4.1377,-0.1739,-1.0563,1.851,2.4993,-0.1256,-0.961,2.8829,0.1803,-2.7576,-0.1035,-0.1285,1.6274,-0.5742,1.3631,1.6869,-1.5839,0.1384,-2.7402,-2.1335,1.3253,-0.9932,-1.2574,-2.5827,-2.7748,-1.3384,0.0755,-1.4115,-0.9989,-2.9335,-0.2559,-1.4956,-2.0705,-0.0748,-0.62,-1.3144,0.4277,1.4642,0.2431,-1.7677,0.2874,0.2235,-1.016,-1.9665,-1.9525,-1.755,-0.8246,-0.569,-0.3037,-1.7892,-2.3289,0.2954,-0.9068,-1.276,0.42,-0.4166,-2.4506,-2.3477,0.1305,-1.4989,-1.4976,-2.3033,-1.1628,-1.2562
264,-1.2725,-1.1894,-3.0673,-5.1768,-0.2912,-2.2268,3.6824,0.5713,-3.6742,-1.3509,0.7951,0.1999,-2.5703,0.4032,0.0425,-0.1133,-0.1752,1.1853,0.0305,-1.731,-0.3605,-2.29,-2.1999,0.9956,-3.1201,-0.819,-2.7003,-2.4087,-1.1132,0.4822,0.3554,0.2681,-2.8499,0.3934,-1.1396,-0.8601,-0.1122,-1.4252,-0.3553,0.8546,-0.4205,0.3748,-0.6629,0.0977,2.8445,-0.532,-1.6787,-2.1505,-1.0924,-2.1935,-0.2715,-0.6055,-1.837,-2.2614,-0.6629,-0.1641,-1.0011,1.1798,-0.9749,-2.2446,-1.7089,-1.0517,-1.2487,-1.3824,-1.3047,0.2894,-0.9806
265,-0.9681,-0.979,-3.052,-5.4555,-0.6262,-2.7303,1.2756,-1.505,-1.4537,-1.4899,-0.4453,-0.5219,-2.4679,-1.0501,-0.2159,-1.6248,-0.8333,-0.4391,0.256,-1.4143,-1.103,-1.1618,-1.4307,-0.4534,-1.3371,-0.8235,-1.9199,-1.3113,-2.1318,-0.1142,-0.577,-0.7369,-3.4928,0.0989,-1.2578,-1.543,-0.1577,-0.4104,-1.824,-0.1728,-2.7736,0.781,-0.787,-0.1454,0.6061,-0.9613,-1.9053,-2.7722,-0.8676,-1.6984,-0.5677,-0.201,-2.0629,-1.1751,-0.3505,-1.4724,-1.3011,0.1831,-0.9649,-1.8891,-2.5391,-0.765,-1.5882,-1.4743,-0.9009,-1.0408,-1.8882
266,-0.563,-2.4745,-1.148,-2.3317,-0.3858,-2.6592,-0.0732,3.9347,-1.4794,-1.3675,-1.746,-0.9808,-2.1807,-0.1924,-1.411,-1.0172,-0.5582,0.5722,-0.4679,-2.3228,-0.5315,-2.1433,-2.0559,0.6838,-0.852,-0.8763,-2.3156,-2.2027,-1.0924,0.1763,-1.1682,-0.1907,-0.6995,0.379,-1.2316,-1.72,-0.7392,-5.0404,-0.4314,0.3354,-2.0248,0.067,-1.6837,0.5892,1.7018,0.4604,-2.0371,-2.2657,-0.8811,-1.8559,0.1077,-0.9929,-1.4926,-3.0046,-0.05,-0.2984,-1.1507,0.5698,-0.6773,-2.1974,-2.5097,-0.2589,-1.516,-1.529,-1.1731,-0.6718,-2.182
267,-0.7587,-1.3649,-2.23,-1.9475,-0.4084,-2.7012,3.8719,0.6498,-1.3003,-1.615,-0.8741,-0.9875,-2.2064,0.2597,-1.0432,-0.7043,-0.5259,-0.1226,0.1422,-1.513,-1.1682,-2.6113,-2.365,0.2107,-0.7904,-0.3417,-0.7325,-2.3689,-1.626,0.0595,-0.8643,-0.7132,-1.803,-0.0765,-1.4351,-1.428,-0.1929,-1.2812,-1.329,0.4259,-1.6116,0.0475,-0.7245,0.3662,1.1259,1.4555,-1.6078,-0.6204,-1.2634,-1.3449,-0.4491,-0.5402,-1.9723,-2.2514,0.435,-1.0738,-1.4053,0.5191,-1.8825,-2.6851,-1.3883,-0.7803,-1.8594,-1.6562,-1.7015,-1.0036,-1.8288
268,-0.836,-1.4014,-2.7927,-6.2023,-0.6894,-2.6467,-0.1983,1.4341,-2.2974,-2.2151,-0.6484,-0.5098,-2.4968,-1.1815,-0.4346,-1.8812,-0.473,0.0869,-1.7074,-1.4702,-0.9569,-1.5662,-2.292,-0.1865,-1.987,-0.3681,-3.4949,-2.6212,-2.7059,-0.216,0.2154,-0.6754,-2.7229,-0.4324,-1.891,-1.5064,-0.6876,-5.0512,-0.1935,0.2175,-2.4985,0.4081,-1.8613,-0.2879,0.8752,-0.2743,-2.144,-3.1003,-1.2566,-1.8328,-0.4951,-0.092,-1.6554,-2.3482,0.1903,-0.8619,-1.2321,0.3744,-1.0684,-2.7626,-2.2914,-0.5423,-3.5784,-2.0937,-1.9315,-0.8689,-2.1164
269,-0.6368,-1.3895,-2.6977,-1.4666,-0.5712,-3.2772,-0.348,2.0334,-0.8675,-1.4693,-1.3349,-0.544,-2.2927,-0.3481,-0.2689,-1.1235,-0.3815,-0.251,-0.0042,-1.9281,-0.959,-2.5008,-2.1277,-0.3842,-0.9679,-0.7833,-3.0061,-2.6659,-1.8161,0.8118,0.2312,0.1305,-3.3015,0.1285,-0.8689,-1.6056,-0.4354,-2.6188,-1.5933,0.3901,-2.882,0.056,-0.7197,0.1562,1.8217,1.9958,-1.6704,-1.4434,-0.536,-1.7635,-0.4107,-0.2131,-1.6849,-2.378,-0.6572,-1.1509,-1.2704,0.4649,-1.0475,-2.9582,-1.743,-0.8109,-1.7127,-1.6945,-1.198,-0.2144,-1.6649
270,-0.2593,-1.8808,-1.421,-2.7921,-0.3759,-3.6389,0.8283,3.6992,-0.063,-1.9814,-0.3623,0.4263,-2.4953,-0.6504,1.5626,-1.9439,-0.3629,0.3086,-0.2948,-2.1025,-0.3051,-1.7721,-1.9728,-0.062,-0.9089,-0.4166,-1.7874,-2.378,-0.827,-0.0313,0.2213,0.0172,-3.0677,-0.0462,-0.9269,-1.9087,-0.5436,-1.3708,-1.4734,0.338,-0.9476,0.2989,-1.1683,0.2752,2.1084,-0.7909,-1.9588,-2.7371,-1.1999,-1.4065,-0.3518,-0.1009,-1.8385,-2.3566,-0.3679,-1.3384,-0.7273,0.5619,-1.2686,-2.088,-2.2114,-0.6246,0.0229,-1.4248,-1.4187,-2.0736,-1.0788
271,-0.0372,-0.8126,-2.4526,-3.8146,-0.5167,-3.3358,-1.2624,0.1909,-1.4997,-2.447,-0.557,-0.9352,-2.8465,-1.582,-0.1757,-0.7645,-0.5464,0.3388,-1.499,-1.3068,-1.1169,-1.6899,-2.2855,-0.4954,-0.3262,-0.3051,-2.8186,-0.8843,-3.7205,-0.5291,1.017,-1.2349,-0.9282,-0.1252,-2.627,-1.5976,0.6839,-0.1935,0.1845,-0.366,-0.2017,0.2451,-1.4765,0.5457,-0.7129,0.293,-2.7002,-2.325,-2.338,-2.4562,0.2907,-0.1864,-1.4351,-3.194,0.1742,0.0186,-1.4673,0.6772,5.2428,-2.7461,-3.015,-1.2487,-1.6084,-1.7298,-3.2075,-0.901,0.641
272,-0.4213,-2.5613,-3.1284,-1.0789,-0.3792,-3.0171,-3.2352,2.2325,-1.6681,-2.4288,-0.1804,-1.8134,-3.2963,-1.565,-1.7331,-1.9372,-0.2695,-0.4591,0.4285,-1.29,-0.9536,-3.1128,-2.6355,-1.113,-1.5989,-0.7967,-2.4333,-2.5736,-2.6281,0.4707,-1.4633,-2.631,-2.9254,0.0872,-1.2338,-1.1404,-0.2072,-2.2193,-0.804,-0.0204,-1.0605,0.1308,-1.6371,0.4778,2.4462,-0.1261,-2.0415,-1.9408,-1.3853,-1.8333,-0.5775,-0.2093,-1.6648,-2.4295,-0.4464,0.3446,-1.7068,0.8196,-0.9808,-3.4409,-0.5783,-0.5619,-1.2538,-1.6564,-2.5314,-0.6279,-2.9659
273,-1.0101,-2.5869,-3.0533,-4.5891,0.8684,-3.1989,3.365,-1.8363,-1.0616,-1.5087,1.0607,-0.5139,-2.8953,-0.5791,-0.8867,-1.6196,-0.2953,-0.2382,-0.7689,-2.2223,-1.407,-2.1673,-2.656,-0.2103,-0.7104,-0.7199,-2.1911,-2.2702,-2.1274,-0.49,1.3804,-0.429,-3.1403,0.0525,-1.2301,-1.6657,-2.2983,-0.3374,-0.8666,0.4919,-1.2513,0.1137,-1.4662,0.6008,1.3854,0.091,-1.6448,-2.4108,-1.6957,-1.6962,-0.2658,-0.305,-2.1853,-2.096,-0.8884,0.0052,-0.9281,0.5559,-1.2762,-2.6817,-2.6675,-0.8649,-2.6784,-1.9744,-2.5675,-2.0048,-2.042
274,-0.5482,-1.0195,-2.5496,-5.525,-0.3458,-0.9659,2.0743,-0.0721,-1.9022,-1.2405,-0.5215,-0.2821,-2.7577,0.1148,-1.1846,-0.7772,-0.6821,-0.1319,0.682,-2.2341,-0.4054,-3.1067,-2.0456,-0.7166,-0.5503,2.8565,-1.1011,-1.4372,-1.6245,-0.5149,-0.5443,-0.2656,-1.2358,-0.1221,-1.0217,-1.8921,-0.6264,-1.132,-2.2865,-0.0688,-2.4101,0.0551,-0.1491,-0.0645,2.2515,-1.0197,-2.2617,-1.5459,-1.217,-1.6154,-0.6038,-0.3246,-1.8708,-2.8285,0.422,-1.0491,-1.2633,1.6672,1.027,-2.6195,-2.1569,-0.6384,-2.0199,-1.1374,-1.8162,-1.6054,-0.623
